host name,realm,kingdom,phylum,class,order,family,genus,species,baltimore_class,taxid,matched_name
Microbacterium foliorum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Akonivirus,unclassified Akonivirus,,dsDNA,2842540,Akonivirus
Microbacterium foliorum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Akonivirus,Akonivirus phedro,,dsDNA,2842540,Akonivirus
Escherichia coli,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Cbunavirus,unclassified Cbunavirus,dsDNA,2842586,Cbunavirus
Kosakonia cowanii,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Cbunavirus,Cbunavirus Kc283,dsDNA,2842586,Cbunavirus
Pectobacterium wasabiae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Cbunavirus,Cbunavirus A41,dsDNA,2842586,Cbunavirus
Pectobacterium atrosepticum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Cbunavirus,unclassified Cbunavirus,dsDNA,2842586,Cbunavirus
Dickeya solani,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Cbunavirus,unclassified Cbunavirus,dsDNA,2842586,Cbunavirus
Aeromonas hydrophila,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Pantevenvirales,Straboviridae,Emmerichvirinae,Ceceduovirus,dsDNA,2842588,Ceceduovirus
Aeromonas salmonicida subsp. salmonicida,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Pantevenvirales,Straboviridae,Emmerichvirinae,Ceceduovirus,dsDNA,2842588,Ceceduovirus
Aeromonas hydrophila subsp. hydrophila,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Pantevenvirales,Straboviridae,Emmerichvirinae,Ceceduovirus,dsDNA,2842588,Ceceduovirus
Aeromonas dhakensis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Pantevenvirales,Straboviridae,Emmerichvirinae,Ceceduovirus,dsDNA,2842588,Ceceduovirus
root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Cehakivirus,Cehakivirus limihabitans,+ssRNA,2842589,Cehakivirus
Delftia tsuruhatensis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Dendoorenvirus,Dendoorenvirus RG2014,dsDNA,2842641,Dendoorenvirus
Escherichia coli HS,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Emesvirus,,+ssRNA,2842664,Emesvirus
Escherichia coli,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Emesvirus,Emesvirus zinderi,+ssRNA,2842664,Emesvirus
Escherichia coli str. K-12 substr. MG1655,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Emesvirus,unclassified Emesvirus,+ssRNA,2842664,Emesvirus
root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Emesvirus,Emesvirus piscicola,+ssRNA,2842664,Emesvirus
root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Gihfavirus,Gihfavirus chorovivens,+ssRNA,2842702,Gihfavirus
root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Gmuhndevirus,Gmuhndevirus pelovivens,+ssRNA,2842706,Gmuhndevirus
root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Hohrdovirus,Hohrdovirus edaphohabitans,+ssRNA,2842736,Hohrdovirus
root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Ishugivirus,Ishugivirus pelohabitans,+ssRNA,2842767,Ishugivirus
root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Blumeviridae,Ivolevirus,Ivolevirus faecicola,+ssRNA,2842770,Ivolevirus
Klebsiella pneumoniae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Enquatrovirinae,Kaypoctavirus,dsDNA,2842786,Kaypoctavirus
root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Kemicevirus,Kemicevirus caenicola,+ssRNA,2842792,Kemicevirus
Gordonia rubripertincta,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Kenoshavirus,unclassified Kenoshavirus,,dsDNA,2842796,Kenoshavirus
Gordonia terrae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Kenoshavirus,Kenoshavirus chikenjars,,dsDNA,2842796,Kenoshavirus
Gordonia rubripertincta,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Kenoshavirus,Kenoshavirus chikenjars,,dsDNA,2842796,Kenoshavirus
Gordonia rubripertincta,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Kenoshavirus,Kenoshavirus crocheter,,dsDNA,2842796,Kenoshavirus
Gordonia terrae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Kenoshavirus,Kenoshavirus duffington,,dsDNA,2842796,Kenoshavirus
Gordonia rubripertincta,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Kenoshavirus,Kenoshavirus kenosha,,dsDNA,2842796,Kenoshavirus
Gordonia rubripertincta,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Kenoshavirus,Kenoshavirus untouchable,,dsDNA,2842796,Kenoshavirus
Gordonia rubripertincta,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Kenoshavirus,Kenoshavirus ohmyward,,dsDNA,2842796,Kenoshavirus
Gordonia terrae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Kenoshavirus,Kenoshavirus rickmore,,dsDNA,2842796,Kenoshavirus
Gordonia terrae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Kenoshavirus,unclassified Kenoshavirus,,dsDNA,2842796,Kenoshavirus
root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Kinglevirus,Kinglevirus lutadaptatum,+ssRNA,2842802,Kinglevirus
root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Kowinovirus,Kowinovirus pelenecus,+ssRNA,2842810,Kowinovirus
root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Mahraivirus,Mahraivirus limivicinum,+ssRNA,2842846,Mahraivirus
root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Mekintivirus,Mekintivirus lutihabitans,+ssRNA,2842861,Mekintivirus
Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Herelleviridae,Mooreparkvirus,Mooreparkvirus Lb3381,dsDNA,2842881,Mooreparkvirus
Lacticaseibacillus paracasei,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Herelleviridae,Mooreparkvirus,Mooreparkvirus Lb3381,dsDNA,2842881,Mooreparkvirus
Lacticaseibacillus casei BL23,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Herelleviridae,Mooreparkvirus,unclassified Mooreparkvirus,dsDNA,2842881,Mooreparkvirus
Escherichia coli,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Mydovirus,unclassified Mydovirus,,dsDNA,2842888,Mydovirus
Klebsiella pneumoniae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Mydovirus,unclassified Mydovirus,,dsDNA,2842888,Mydovirus
Klebsiella sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Mydovirus,Mydovirus KNP2,,dsDNA,2842888,Mydovirus
Klebsiella pneumoniae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Mydovirus,Mydovirus KpS8,,dsDNA,2842888,Mydovirus
Klebsiella,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Mydovirus,unclassified Mydovirus,,dsDNA,2842888,Mydovirus
Klebsiella pneumoniae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Mydovirus,Mydovirus BIS47,,dsDNA,2842888,Mydovirus
Klebsiella pneumoniae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Mydovirus,Mydovirus KB57,,dsDNA,2842888,Mydovirus
Proteus mirabilis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Mydovirus,Mydovirus mydo,,dsDNA,2842888,Mydovirus
Raoultella ornithinolytica,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Mydovirus,Mydovirus Ro1,,dsDNA,2842888,Mydovirus
Pseudomonas aeruginosa,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Zobellviridae,Paundecimvirus,unclassified Paundecimvirus,dsDNA,2842942,Paundecimvirus
Pseudomonas aeruginosa PAO1,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Zobellviridae,Paundecimvirus,unclassified Paundecimvirus,dsDNA,2842942,Paundecimvirus
Pseudomonas,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Zobellviridae,Paundecimvirus,Paundecimvirus PA11,dsDNA,2842942,Paundecimvirus
Pseudomonas aeruginosa PA1,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Zobellviridae,Paundecimvirus,Paundecimvirus PA11,dsDNA,2842942,Paundecimvirus
Pseudomonas sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Zobellviridae,Paundecimvirus,unclassified Paundecimvirus,dsDNA,2842942,Paundecimvirus
root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Paysduvirus,Paysduvirus asiocola,+ssRNA,2842943,Paysduvirus
Stenotrophomonas maltophilia,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Pokkenvirus,Pokkenvirus paxi,dsDNA,2842972,Pokkenvirus
Xanthomonas euvesicatoria,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Pokkenvirus,unclassified Pokkenvirus,dsDNA,2842972,Pokkenvirus
Escherichia coli,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Humphriesvirinae,Pollockvirus,dsDNA,2842973,Pollockvirus
Gordonia rubripertincta,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Secretariatvirus,Secretariatvirus secretariat,,dsDNA,2843027,Secretariatvirus
root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Sholavirus,unclassified Sholavirus,+ssRNA,2843039,Sholavirus
Celeribacter marinus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Zobellviridae,Cobavirinae,Siovirus,dsDNA,2843048,Siovirus
Lentibacter sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Zobellviridae,Cobavirinae,Siovirus,dsDNA,2843048,Siovirus
Roseobacter,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Zobellviridae,Cobavirinae,Siovirus,dsDNA,2843048,Siovirus
Roseobacter sp. SIO67,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Zobellviridae,Cobavirinae,Siovirus,dsDNA,2843048,Siovirus
Gordonia rubripertincta,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Tanisvirus,unclassified Tanisvirus,,dsDNA,2843069,Tanisvirus
Gordonia rubripertincta,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Tanisvirus,Tanisvirus avazak,,dsDNA,2843069,Tanisvirus
Gordonia terrae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Tanisvirus,Tanisvirus tanis,,dsDNA,2843069,Tanisvirus
Microbacterium foliorum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Tinytimothyvirus,Tinytimothyvirus alex44,,dsDNA,2843096,Tinytimothyvirus
Microbacterium foliorum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Tinytimothyvirus,unclassified Tinytimothyvirus,,dsDNA,2843096,Tinytimothyvirus
Microbacterium foliorum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Tinytimothyvirus,Tinytimothyvirus tinytimothy,,dsDNA,2843096,Tinytimothyvirus
Pseudomonas putida,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Zurivirus,Zurivirus zuri,dsDNA,2843162,Zurivirus
Acinetobacter,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Astrithrvirus,unclassified Astrithrvirus,,dsDNA,2843350,Astrithrvirus
Pectobacterium sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Astrithrvirus,unclassified Astrithrvirus,,dsDNA,2843350,Astrithrvirus
Salmonella enterica subsp. enterica serovar Enteritidis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Astrithrvirus,Astrithrvirus astrithr,,dsDNA,2843350,Astrithrvirus
Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Audreyjarvisvirus,Audreyjarvisvirus av949,,dsDNA,2843351,Audreyjarvisvirus
Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Audreyjarvisvirus,Audreyjarvisvirus AM1,,dsDNA,2843351,Audreyjarvisvirus
Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Audreyjarvisvirus,Audreyjarvisvirus AM4,,dsDNA,2843351,Audreyjarvisvirus
Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Audreyjarvisvirus,Audreyjarvisvirus LW81,,dsDNA,2843351,Audreyjarvisvirus
Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Audreyjarvisvirus,Audreyjarvisvirus P1048,,dsDNA,2843351,Audreyjarvisvirus
Lactococcus cremoris,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Audreyjarvisvirus,Audreyjarvisvirus L47,,dsDNA,2843351,Audreyjarvisvirus
Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Audreyjarvisvirus,Audreyjarvisvirus WRP3,,dsDNA,2843351,Audreyjarvisvirus
Microbacterium foliorum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Burrovirus,Burrovirus araxxi,,dsDNA,2843362,Burrovirus
Microbacterium foliorum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Burrovirus,Burrovirus arete,,dsDNA,2843362,Burrovirus
Microbacterium paraoxydans,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Burrovirus,Burrovirus burro,,dsDNA,2843362,Burrovirus
Microbacterium foliorum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Burrovirus,unclassified Burrovirus,,dsDNA,2843362,Burrovirus
Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Fremauxvirus,Fremauxvirus fv1706,,dsDNA,2843383,Fremauxvirus
Lactococcus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Fremauxvirus,Fremauxvirus CHPC971,,dsDNA,2843383,Fremauxvirus
Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Fremauxvirus,Fremauxvirus CHPC971,,dsDNA,2843383,Fremauxvirus
Arthrobacter sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Klausavirus,Klausavirus princesstrina,,dsDNA,2843401,Klausavirus
[Arthrobacter] sp. ATCC 21022,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Klausavirus,Klausavirus princesstrina,,dsDNA,2843401,Klausavirus
[Arthrobacter] sp. ATCC 21022,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Klausavirus,Klausavirus colucci,,dsDNA,2843401,Klausavirus
Arthrobacter sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Klausavirus,Klausavirus dryang,,dsDNA,2843401,Klausavirus
[Arthrobacter] sp. ATCC 21022,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Klausavirus,Klausavirus dryang,,dsDNA,2843401,Klausavirus
Arthrobacter sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Klausavirus,Klausavirus kburrousTX,,dsDNA,2843401,Klausavirus
[Arthrobacter] sp. ATCC 21022,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Klausavirus,Klausavirus kburrousTX,,dsDNA,2843401,Klausavirus
Arthrobacter sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Klausavirus,Klausavirus lymara,,dsDNA,2843401,Klausavirus
[Arthrobacter] sp. ATCC 21022,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Klausavirus,Klausavirus lymara,,dsDNA,2843401,Klausavirus
Arthrobacter sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Klausavirus,Klausavirus ArV1,,dsDNA,2843401,Klausavirus
Flavobacterium sp. LMO6,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Lillamyvirus,Lillamyvirus hemulen,,dsDNA,2843418,Lillamyvirus
Flavobacterium sp. LMO9,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Lillamyvirus,unclassified Lillamyvirus,,dsDNA,2843418,Lillamyvirus
Flavobacterium sp. LMO9,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Lillamyvirus,Lillamyvirus lillamy,,dsDNA,2843418,Lillamyvirus
Flavobacterium sp. LMO9,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Lillamyvirus,Lillamyvirus morran,,dsDNA,2843418,Lillamyvirus
Flavobacterium sp. LMO9,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Lillamyvirus,Lillamyvirus sniff,,dsDNA,2843418,Lillamyvirus
Flavobacterium sp. LMO6,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Lillamyvirus,Lillamyvirus snork,,dsDNA,2843418,Lillamyvirus
Flavobacterium sp. LMO6,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Lillamyvirus,Lillamyvirus sniff,,dsDNA,2843418,Lillamyvirus
Flavobacterium sp. LMO9,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Lillamyvirus,Lillamyvirus stinky,,dsDNA,2843418,Lillamyvirus
Cronobacter dublinensis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Muldoonvirus,unclassified Muldoonvirus,,dsDNA,2843425,Muldoonvirus
Serratia marcescens,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Muldoonvirus,Muldoonvirus muldoon,,dsDNA,2843425,Muldoonvirus
Serratia marcescens,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Muldoonvirus,Muldoonvirus PS2,,dsDNA,2843425,Muldoonvirus
Serratia,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Muldoonvirus,unclassified Muldoonvirus,,dsDNA,2843425,Muldoonvirus
Serratia marcescens,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Muldoonvirus,unclassified Muldoonvirus,,dsDNA,2843425,Muldoonvirus
Flavobacterium sp. LMO9,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Muminvirus,Muminvirus filifjonk,,dsDNA,2843426,Muminvirus
Flavobacterium sp. LMO6,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Muminvirus,Muminvirus mumin,,dsDNA,2843426,Muminvirus
Flavobacterium sp. LMO9,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Muminvirus,Muminvirus mumin,,dsDNA,2843426,Muminvirus
Flavobacterium sp. LMO6,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Muminvirus,Muminvirus mymlan,,dsDNA,2843426,Muminvirus
Flavobacterium sp. LMO6,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Muminvirus,Muminvirus snusmum,,dsDNA,2843426,Muminvirus
Flavobacterium sp. LMO9,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Muminvirus,unclassified Muminvirus,,dsDNA,2843426,Muminvirus
Flavobacterium sp. LMO6,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Muminvirus,Muminvirus tooticki,,dsDNA,2843426,Muminvirus
Flavobacterium sp. LMO9,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Muminvirus,Muminvirus tooticki,,dsDNA,2843426,Muminvirus
Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Nevevirus,Nevevirus P078,,dsDNA,2843430,Nevevirus
Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Nevevirus,Nevevirus P092,,dsDNA,2843430,Nevevirus
Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Nevevirus,Nevevirus P118,,dsDNA,2843430,Nevevirus
Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Nevevirus,Nevevirus P162,,dsDNA,2843430,Nevevirus
Serratia marcescens,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Parlovirus,Parlovirus parlo,,dsDNA,2843433,Parlovirus
Aeromonas hydrophila subsp. hydrophila,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Plateaulakevirus,Plateaulakevirus pv2L372D,,dsDNA,2843436,Plateaulakevirus
